merchant_id,onboarding_month,month,merchant_industry,merchant_governorate,subscription_plan,acquisition_channel,customer_acquisition_cost,mrr,new_mrr,expansion_mrr,churned_mrr,active_status,total_payment_volume,transaction_count
MX-0081,2024-02-01,2024-07-01,Hospitality,Amman,Pro,Bank Partner,15.68,91.69,0.0,0.0,0.0,True,4013.61,335.0
MX-0031,2024-02-01,2024-11-01,Retail,Madaba,Basic,Bank Partner,19.95,,0.0,0.0,0.0,True,3005.01,826.0
MX-0357,2024-02-01,2025-01-01,F&B,Amman,Enterprise,Sales Agent,94.15,391.88,0.0,0.0,0.0,True,8051.52,1065.0
MX-0196,2024-02-01,2024-05-01,F&B,Irbid,Pro,Bank Partner,50JOD,134.12,0.0,24.88,0.0,True,12172.63,936.0
MX-0048,2024-02-01,2024-08-01,Retail,Irbid,Basic,Sales Agent,82.47,102.31,0.0,0.0,0.0,True,4393.62,608.0
MX-0189,2024-02-01,2024-09-01,Retail,Aqaba,Basic,Sales Agent,87.31,26.7,0.0,0.0,0.0,True,1876.11,500.0
MX-0360,2024-02-01,2024-12-01,Retail,Amman,Pro,Sales Agent,48.53,191.61,0.0,0.0,0.0,True,2984.44,825.0
MX-0108,2024-02-01,2024-03-01,Hospitality,Amman,Pro,Online,56.25,76.99,0.0,0.0,0.0,True,897.99,166.0
MX-0492,2024-02-01,2025-01-01,Retail,Irbid,Basic,Bank Partner,20.08,45.85,0.0,0.0,0.0,True,9486.81,704.0
MX-0402,2024-02-01,2024-04-01,Pharmacy, Amman ,Basic,Bank Partner,16.79,21.32,0.0,0.0,0.0,True,1422.93,536.0
MX-0306,2024-02-01,2024-10-01,Pharmacy,Aqaba,Pro,Sales Agent,63.82,116.34,0.0,0.0,0.0,True,7601.32,528.0
MX-0247,2024-02-01,2024-05-01,Retail,Amman,Basic,Bank Partner,16.59,25.39,0.0,0.0,0.0,True,2480.49,595.0
MX-0408,2024-02-01,2024-02-01,F&B,Amman,Pro,Bank Partner,20.45,117.13,117.13,0.0,0.0,True,13596.88,920.0
MX-0146,2024-02-01,2024-06-01,F&B,Ajloun,Pro,Sales Agent,89.3,111.61,0.0,0.0,0.0,True,10328.92,998.0
MX-0399,2024-02-01,2024-06-01,Hospitality,Amman,Pro,Bank Partner,31.15,162.37,0.0,0.0,0.0,True,2030.94,237.0
MX-0368,2024-02-01,2024-04-01,Pharmacy,Amman,Enterprise,Bank Partner,28.97,508.29,0.0,0.0,0.0,True,4467.68,403.0
MX-0310,2024-02-01,2024-03-01,F&B,Amman,Pro,Bank Partner,23.63,79.88,0.0,0.0,0.0,True,10415.77,921.0
MX-0235,2024-02-01,2024-04-01,F&B,Amman,Pro,Bank Partner,31.7,130.06,0.0,0.0,0.0,True,5074.75,973.0
MX-0087,2024-02-01,2024-05-01,Retail, Amman ,Pro,Sales Agent,-20,111.65,0.0,0.0,0.0,True,1203.45,513.0
MX-0006,2024-02-01,2024-03-01,F&B,Amman,Pro,Bank Partner,33.98,65.1,0.0,0.0,0.0,True,6090.95,998.0
MX-0102,2024-02-01,2024-09-01,Retail,Amman,Enterprise,Bank Partner,28.33,633.76,0.0,0.0,0.0,True,8122.12,836.0
MX-0340,2024-02-01,2024-02-01,F&B,Irbid,Basic,Bank Partner,25.47,22.88,22.88,0.0,0.0,True,4507.11,692.0
MX-0062,2024-02-01,2024-11-01,F&B,Amman,Enterprise,Bank Partner,27.81,371.76,0.0,0.0,0.0,True,3430.81,955.0
MX-0402,2024-02-01,2024/03/01,Pharmacy,Amman,Basic,Bank Partner,16.79,21.32,0.0,0.0,0.0,True,529218.0,412.0
MX-0333,2024-02-01,2024-08-01,F&B,Amman,Basic,Sales Agent,76.23,31.94,0.0,0.0,0.0,True,8144.28,758.0
MX-0426,2024-02-01,2024-11-01,Retail,Zaqra,Enterprise,Bank Partner,37.5,497.36,0.0,0.0,0.0,True,9316.47,684.0
MX-0331,2024-02-01,2024-02-01,F&B,Amman,Pro,Online,30.3,79.92,79.92,0.0,0.0,True,12177.88,890.0
MX-0167,2024-02-01,2024-07-01,F&B,Amman,Pro,Bank Partner,30.85,105.79,0.0,0.0,0.0,True,10702.59,869.0
MX-0135,2024-02-01,2024-10-01,Pharmacy,Amman,Pro,Online,48.77,134.94,0.0,0.0,0.0,True,18658.0,37.0
MX-0121,2024-02-01,2024-05-01,Hospitality,Amman,Pro,Sales Agent,88.22,146.07,0.0,0.0,0.0,True,621.73,202.0
MX-0045,2024-02-01,2024-08-01,F&B,Irbid,Pro,Online,54.41,70.26,0.0,0.0,0.0,True,9388.27,954.0
MX-0077,2024-02-01,2024-02-01,Hospitality,Amman,Basic,Bank Partner,20.97,35.27,35.27,0.0,0.0,True,557.06,255.0
MX-0369,2024-02-01,2024-05-01,F&B,Jerash,Basic,Bank Partner,23.58,0.0,0.0,0.0,0.0,True,10145.24,1155.0
MX-0044,2024-02-01,2024-05-01,Pharmacy,Irbid,Pro,Bank Partner,17.87,64.78,0.0,0.0,0.0,True,1633.33,244.0
MX-0113,2024-02-01,2024-07-01,Pharmacy,Irbid,Basic,Sales Agent,51.05,92.23,0.0,0.0,0.0,True,3864.39,439.0
MX-0345,2024-02-01,2024-04-01,F&B,Amman,Pro,Online,57.67,156.19,0.0,0.0,0.0,True,6560.05,658.0
MX-0340,2024-02-01,2024-06-01,F&B,Irbid,Basic,Bank Partner,25.47,22.88,0.0,0.0,0.0,True,11231.49,829.0
MX-0165,2024-02-01,2024-10-01,F&B,Amman,Basic,Online,50JOD,0.0,0.0,0.0,22.59,False,0.0,0.0
MX-0121,2024-02-01,2024-09-01,Hospitality,Amman,Pro,Sales Agent,88.22,146.07,0.0,0.0,0.0,True,133.14,20.0
MX-0369,2024-02-01,2024-04-01,F&B,Jerash,Basic,Bank Partner,23.58,25.59,0.0,0.0,0.0,True,10790.65,854.0
MX-0056,2024-02-01,2024-11-01,Pharmacy,Amman,Basic,Bank Partner,31.73,71.52,0.0,0.0,0.0,True,1298.69,226.0
MX-0440,2024-02-01,2024-12-01,F&B,Zarqa,Pro,Bank Partner,18.85,156.08,0.0,0.0,0.0,True,9343.53,1090.0
MX-0170,2024-02-01,2024/05/01,Retail,Amman,Basic,Online,33.0,36.31,0.0,0.0,0.0,True,8121.57,662.0
MX-0445,2024-02-01,2024-07-01,Hospitality,Amman,Pro,Sales Agent,66.43,173.96,0.0,0.0,0.0,True,2361.65,210.0
MX-0186,2024-02-01,2024-03-01,Retail,Zarqa,Enterprise,Online,57.53,241.51,0.0,0.0,0.0,True,4144.91,694.0
MX-0152,2024-02-01,2024/03/01,F&B,Zarqa,Pro,Bank Partner,19.34,0.0,0.0,0.0,90.7,False,0.0,0.0
MX-0253,2024-02-01,2024-06-01,Hospitality,Irbid,Basic,Bank Partner,31.73,29.08,0.0,0.0,0.0,True,1150.21,451.0
MX-0186,2024-02-01,2024-09-01,Retail,Zarqa,Enterprise,Online,57.53,241.51,0.0,0.0,0.0,True,6495.31,689.0
MX-0440,2024-02-01,2024-06-01,F&B,Zarqa,Pro,Bank Partner,18.85,156.08,0.0,0.0,0.0,True,7757.7,801.0
MX-0149,2024-02-01,2024-04-01,F&B,Aqaba,Pro,Sales Agent,69.65,93.73,0.0,0.0,0.0,True,7889.36,903.0
MX-0203,2024-02-01,2024-06-01,F&B,Amman,Basic,Bank Partner,25.56,17.64,0.0,0.0,0.0,True,5620.59,980.0
MX-0150,2024-02-01,2024-02-01,F&B,Zarqa,Pro,Sales Agent,89.69,0.0,111.54,0.0,111.54,False,0.0,0.0
MX-0466,2024-02-01,2024-07-01,F&B,Amman,Basic,Sales Agent,52.08,22.64,0.0,0.0,0.0,True,7985.5,878.0
MX-0469,2024-02-01,2024-03-01,F&B,Zarqa,Pro,Bank Partner,26.89,50.81,0.0,0.0,0.0,True,5809.71,933.0
MX-0358,2024-02-01,2024-04-01,Retail,Zarqa,Basic,Sales Agent,-20,32.54,0.0,0.0,0.0,True,7648.5,618.0
MX-0012,2024-02-01,2024-03-01,Pharmacy,Amman,Enterprise,Sales Agent,43.76,392.36,0.0,0.0,0.0,True,573.61,222.0
MX-0139,2024-02-01,2024-03-01,F&B,Amman,Basic,Online,27.5,0.0,0.0,0.0,37.42,False,0.0,0.0
MX-0096,2024-02-01,2024-04-01,Retail,Zarqa,Basic,Sales Agent,87.57,36.98,0.0,0.0,0.0,True,6469.68,641.0
MX-0222,2024-02-01,2024-08-01,Retail,Amman,Basic,Bank Partner,28.52,,0.0,0.0,0.0,True,1423.82,680.0
MX-0271,2024-02-01,2024-03-01,Hospitality,Amman,Pro,Sales Agent,50JOD,119.44,0.0,0.0,0.0,True,1705.5,239.0
MX-0330,2024-02-01,2024-03-01,F&B,Amman,Basic,Bank Partner,16.28,15.9,0.0,0.0,0.0,True,8207.55,758.0
MX-0446,2024-02-01,2024-04-01,Pharmacy,Amman,Basic,Sales Agent,58.14,0.0,0.0,0.0,31.04,False,0.0,0.0
MX-0254,2024-02-01,2024-08-01,F&B,Amman,Basic,Bank Partner,35.73,93.59,0.0,0.0,0.0,True,11358.03,852.0
MX-0019,2024-02-01,2024-03-01,Retail,Ma'an,Enterprise,Bank Partner,15.55,314.21,0.0,77.38,0.0,True,9159.3,849.0
MX-0135,2024-02-01,2024-05-01,Pharmacy,Amman,Pro,Online,48.77,134.94,0.0,77.51,0.0,True,2388.95,402.0
MX-0109,2024-02-01,2024-05-01,F&B,Zarqa,Pro,Bank Partner,21.92,91.67,0.0,0.0,0.0,True,5472.39,840.0
MX-0108,2024-02-01,2024-07-01,Hospitality,Amman,Pro,Online,56.25,76.99,0.0,0.0,0.0,True,93.21,41.0
MX-0098,2024-02-01,2024-02-01,Retail,Amman,Basic,Bank Partner,30.86,29.17,29.17,0.0,0.0,True,8707.02,817.0
MX-0184,2024-02-01,2024-09-01,Hospitality,Irbid,Enterprise,Online,32.16,564.73,0.0,0.0,0.0,True,118.9,20.0
MX-0144,2024-02-01,2024-10-01,F&B,Amman,Pro,Sales Agent,58.86,61.8,0.0,0.0,0.0,True,7835.57,671.0
MX-0059,2024-02-01,2024-12-01,F&B,Aqaba,Basic,Online,46.04,34.58,0.0,0.0,0.0,True,3600.57,970.0
MX-0467,2024-02-01,2024-03-01,F&B,Irbid,Enterprise,Bank Partner,24.88,332.71,0.0,0.0,0.0,True,7172.49,820.0
MX-0289,2024-02-01,2024-08-01,F&B,Zarqa,Basic,Bank Partner,27.05,0.0,0.0,0.0,16.97,False,0.0,0.0
MX-0243,2024-02-01,2024-05-01,Pharmacy,Aqaba,Pro,Sales Agent,74.97,102.75,0.0,0.0,0.0,True,2194.85,312.0
MX-0294,2024-02-01,2025-01-01,F&B,Irbid,Pro,Sales Agent,70.99,64.73,0.0,0.0,0.0,True,1065862.0,1048.0
MX-0376,2024-02-01,2024-04-01,F&B,Amman,Pro,Sales Agent,56.52,0.0,0.0,0.0,54.83,False,0.0,0.0
MX-0236,2024-02-01,2024-04-01,Retail,Ajloun,Basic,Online,43.73,24.87,0.0,0.0,0.0,True,6467.22,777.0
MX-0168,2024-02-01,2024-10-01,F&B,Amman,Basic,Online,25.05,203.39,0.0,0.0,0.0,True,3150.49,851.0
MX-0104,2024-02-01,2024-11-01,Retail,Amman,Enterprise,Bank Partner,32.4,413.25,0.0,0.0,0.0,True,9047.27,681.0
MX-0099,2024-02-01,2024-05-01,F&B,Amman,Pro,Bank Partner,34.95,87.94,0.0,0.0,0.0,True,7733.79,885.0
MX-0494,2024-02-01,2024-03-01,F&B,Zarqa,Basic,Bank Partner,2466.0,27.74,0.0,0.0,0.0,True,11183.49,1030.0
MX-0307,2024-02-01,2025-01-01,Retail,Balqa,Pro,Sales Agent,45.23,113.41,0.0,0.0,0.0,True,5978.3,583.0
MX-0202,2024-02-01,2024-02-01,F&B,Amman,Basic,Bank Partner,17.77,18.61,18.61,0.0,0.0,True,11301.25,792.0
MX-0439,2024-02-01,2024-05-01,Retail,Amman,Basic,Sales Agent,72.48,39.75,0.0,0.0,0.0,True,2206.84,650.0
MX-0433,2024-02-01,2024-10-01,Retail,Ma'an,Basic,Sales Agent,99.04,39.24,0.0,0.0,0.0,True,9683.52,773.0
MX-0427,2024-02-01,2024-03-01,Retail,Amman,Basic,Sales Agent,46.97,39.22,0.0,0.0,0.0,True,4695.45,580.0
MX-0075,2024-02-01,2024-07-01,Retail,Jerash,Enterprise,Bank Partner,36.99,0.0,0.0,0.0,0.0,True,3972.4,628.0
MX-0023,2024-02-01,2024-03-01,F&B,Karak,Enterprise,Bank Partner,38.42,207.65,0.0,0.0,0.0,True,8312.42,950.0
MX-0396,2024-02-01,2024-04-01,Pharmacy,Amman,Pro,Sales Agent,60.75,75.96,0.0,0.0,0.0,True,3280.25,391.0
MX-0005,2024-02-01,2025-01-01,F&B,Irbid,Pro,Bank Partner,21.8,181.42,0.0,0.0,0.0,True,12581.75,936.0
MX-0481,2024-02-01,2025-01-01,Retail,Amman,Pro,Bank Partner,21.89,279.29,0.0,0.0,0.0,True,3193.84,653.0
MX-0081,2024-02-01,2024-12-01,Hospitality,Amman,Pro,Bank Partner,15.68,91.69,0.0,0.0,0.0,True,67.75,20.0
MX-0013,2024-02-01,2024-02-01,Hospitality,Balqa,Enterprise,Online,56.26,282.83,282.83,0.0,0.0,True,250.83,20.0
MX-0179,2024-02-01,2024-07-01,Pharmacy,amman,Pro,Bank Partner,3235.0,158.24,0.0,43.74,0.0,True,2035.18,516.0
MX-0143,2024-02-01,2024-03-01,Retail,Amman,Pro,Sales Agent,82.61,0.0,0.0,0.0,75.7,False,0.0,0.0
MX-0357,2024-02-01,2024-06-01,F&B,Amman,Enterprise,Sales Agent,94.15,391.88,0.0,0.0,0.0,True,4194.2,727.0
MX-0419,2024-02-01,2024-08-01,Retail,Aqaba,Basic,Bank Partner,15.77,30.85,0.0,0.0,0.0,True,4419.59,458.0
MX-0440,2024-02-01,2024-02-01,F&B,Zarqa,Pro,Bank Partner,18.85,77.17,77.17,0.0,0.0,True,2787.34,969.0
MX-0410,2024-02-01,2024-06-01,F&B,Amman,Pro,Bank Partner,26.35,104.94,0.0,0.0,0.0,True,8354.65,891.0
MX-0387,2024-02-01,2024-10-01,F&B, Amman ,Pro,Bank Partner,24.28,163.15,0.0,49.18,0.0,True,7656.05,1060.0
MX-0220,2024-02-01,2024-03-01,Hospitality,Aqaba,Basic,Bank Partner,17.81,27.83,0.0,0.0,0.0,True,3490.1,430.0
MX-0136,2024-02-01,2024-08-01,F&B,Amman,Basic,Bank Partner,37.26,82.98,0.0,50.31,0.0,True,6556.01,906.0
MX-0162,2024-02-01,2024-05-01,Retail,Zaqra,Basic,Sales Agent,77.26,36.75,0.0,0.0,0.0,True,4420.98,698.0
MX-0027,2024-02-01,2024-09-01,F&B,Amman,Pro,Bank Partner,33.27,0.0,0.0,0.0,202.39,False,0.0,0.0
MX-0060,2024-02-01,2024-06-01,F&B,Irbid,Pro,Online,41.82,61.82,0.0,0.0,0.0,True,11369.39,881.0
MX-0201,2024-02-01,2024-11-01,Retail,Zarqa,Pro,Online,59.07,172.01,0.0,0.0,0.0,True,1665.75,595.0
MX-0059,2024-02-01,2024-07-01,F&B,Aqaba,Basic,Online,46.04,34.58,0.0,0.0,0.0,True,13613.9,953.0
MX-0420,2024-02-01,2024-03-01,Hospitality,Amman,Enterprise,Bank Partner,24.7,0.0,0.0,0.0,474.69,False,0.0,0.0
MX-0223,2024-02-01,2024-03-01,F&B,Amman,Basic,Bank Partner,17.41,36.14,0.0,0.0,0.0,True,13873.48,1005.0
MX-0169,2024-02-01,2024-02-01,F&B,Amman,Basic,Bank Partner,-20,34.65,34.65,0.0,0.0,True,13620.56,957.0
MX-0183,2024-02-01,2024-09-01,Pharmacy,Amman,Pro,Sales Agent,41.99,162.48,0.0,0.0,0.0,True,2283.33,412.0
MX-0288,2024-02-01,2024-03-01,Retail,Amman,Basic,Sales Agent,59.88,15.03,0.0,0.0,0.0,True,2692.81,683.0
MX-0460,2024-02-01,2024-11-01,F&B,Aqaba,Pro,Sales Agent,64.11,174.55,0.0,0.0,0.0,True,10767.91,841.0
MX-0401,2024-02-01,2024-02-01,F&B,Amman,Basic,Sales Agent,60.44,34.46,34.46,0.0,0.0,True,2786.1,1070.0
MX-0251,2024-02-01,2024-02-01,F&B,Amman,Pro,Sales Agent,45.63,80.89,80.89,0.0,0.0,True,5839.98,809.0
MX-0185,2024-02-01,2024-06-01,F&B,Mafraq,Basic,Bank Partner,31.33,79.87,0.0,0.0,0.0,True,12216.89,967.0
MX-0144,2024-02-01,2025-01-01,F&B,Amman,Pro,Sales Agent,58.86,61.8,0.0,0.0,0.0,True,15553.16,1134.0
MX-0325,2024-02-01,2024-08-01,Pharmacy,Zarqa,Enterprise,Sales Agent,89.43,327.54,0.0,0.0,0.0,True,2567.29,204.0
MX-0482,2024-02-01,2024-05-01,Retail,Aqaba,Basic,Online,55.08,29.43,0.0,0.0,0.0,True,4898.8,701.0
MX-0365,2024-02-01,2024-06-01,Pharmacy,Amman,Pro,Online,43.09,73.97,0.0,0.0,0.0,True,1257.97,150.0
MX-0171,2024-02-01,2025-01-01,Retail,Amman,Pro,Bank Partner,32.16,99.71,0.0,0.0,0.0,True,9056.56,634.0
MX-0270,2024-02-01,2024-06-01,F&B,Madaba,Basic,Bank Partner,27.81,17.76,0.0,0.0,0.0,True,9761.35,944.0
MX-0437,2024-02-01,2025-01-01,F&B,Amman,Basic,Bank Partner,24.64,94.3,0.0,0.0,0.0,True,2045.62,892.0
MX-0201,2024-02-01,2024-07-01,Retail,Zarqa,Pro,Online,59.07,172.01,0.0,40.27,0.0,True,8258.95,795.0
MX-0142,2024-02-01,2024-02-01,F&B,Amman,Basic,Online,41.63,29.77,29.77,0.0,0.0,True,3535.13,848.0
MX-0185,2024-02-01,2024-08-01,F&B,amman,Basic,Bank Partner,31.33,79.87,0.0,0.0,0.0,True,3801.23,916.0
MX-0408,2024-02-01,2024-08-01,F&B,Amman,Pro,Bank Partner,20.45,165.89,0.0,0.0,0.0,True,2515.11,852.0
MX-0472,2024-02-01,2024-06-01,Pharmacy,Balqa,Pro,Online,58.56,76.99,0.0,0.0,0.0,True,1602.72,286.0
MX-0361,2024-02-01,2024-04-01,F&B,Aqaba,Enterprise,Sales Agent,40.7,428.54,0.0,0.0,0.0,True,8020.62,939.0
MX-0309,2024-02-01,2024-05-01,Hospitality,Amman,Basic,Bank Partner,17.85,28.3,0.0,0.0,0.0,True,3397.71,240.0
MX-0112,2024-02-01,2024-05-01,F&B,Aqaba,Basic,Sales Agent,52.12,35.88,0.0,0.0,0.0,True,7368.68,795.0
MX-0388,2024-02-01,2024-02-01,F&B,Amman,Basic,Bank Partner,30.03,27.66,27.66,0.0,0.0,True,6434.72,1003.0
MX-0379,2024-02-01,2024-03-01,Hospitality,Amman,Basic,Bank Partner,26.16,31.99,0.0,0.0,0.0,True,2039.56,198.0
MX-0320,2024-02-01,2024-02-01,F&B,Amman,Basic,Bank Partner,25.28,15.53,15.53,0.0,0.0,True,3423.91,814.0
MX-0088,2024-02-01,2024/05/01,Retail,Amman,Basic,Bank Partner,31.42,29.49,0.0,0.0,0.0,True,2224.87,551.0
MX-0327,2024-02-01,2025-01-01,Retail,Amman,Basic,Bank Partner,35.53,15.87,0.0,0.0,0.0,True,4567.84,703.0
MX-0030,2024-02-01,2024-02-01,F&B,Jerash,Pro,Sales Agent,79.25,52.22,52.22,0.0,0.0,True,12416.8,923.0
MX-0085,2024-02-01,2024-12-01,F&B,Irbid,Enterprise,Online,41.55,533.99,0.0,55.31,0.0,True,10891.75,844.0
MX-0148,2024-02-01,2024-04-01,Retail,amman,Pro,Online,34.31,75.67,0.0,0.0,0.0,True,2850.83,747.0
MX-0459,2024-02-01,2024-03-01,F&B,Amman,Basic,Sales Agent,69.33,20.21,0.0,0.0,0.0,True,4728.09,959.0
MX-0136,2024-02-01,2024-09-01,F&B,Amman,Basic,Bank Partner,37.26,0.0,0.0,0.0,82.98,False,0.0,0.0
MX-0437,2024-02-01,2024-08-01,F&B,Amman,Basic,Bank Partner,24.64,32.04,0.0,0.0,0.0,True,8751.08,742.0
MX-0430,2024-02-01,2024-06-01,F&B, Amman ,Pro,Bank Partner,50JOD,0.0,0.0,0.0,105.05,False,0.0,0.0
MX-0295,2024-02-01,2024-12-01,F&B,Zaqra,Pro,Bank Partner,15.14,62.09,0.0,0.0,0.0,True,7473.15,905.0
MX-0364,2024-02-01,2024-05-01,Retail,Amman,Pro,Sales Agent,69.16,131.21,0.0,0.0,0.0,True,7565.46,896.0
MX-0144,2024-02-01,2024-05-01,F&B,Amman,Pro,Sales Agent,58.86,61.8,0.0,0.0,0.0,True,4995.29,1111.0
MX-0126,2024-02-01,2024-02-01,Retail,Amman,Pro,Sales Agent,80.08,63.07,63.07,0.0,0.0,True,8748.6,731.0
MX-0262,2024-02-01,2024/05/01,Pharmacy,Amman,Pro,Online,44.08,89.93,0.0,0.0,0.0,True,2658.62,322.0
MX-0125,2024-02-01,2024-02-01,F&B,Irbid,Pro,Bank Partner,39.6,116.28,116.28,0.0,0.0,True,3527.22,689.0
MX-0318,2024-02-01,2024-07-01,F&B,Amman,Pro,Sales Agent,63.67,118.75,0.0,14.08,0.0,True,6754.58,1068.0
MX-0137,2024-02-01,2024-12-01,Retail,Zarqa,Pro,Bank Partner,16.99,202.74,0.0,0.0,0.0,True,6276.96,775.0
MX-0399,2024-02-01,2024-12-01,Hospitality,amman,Pro,Bank Partner,31.15,232.11,0.0,0.0,0.0,True,3258.36,275.0
MX-0179,2024-02-01,2025-01-01,Pharmacy,Karak,Pro,Bank Partner,32.35,213.59,0.0,0.0,0.0,True,1811.01,334.0
MX-0358,2024-02-01,2024-09-01,Retail,Zarqa,Basic,Sales Agent,43.99,32.54,0.0,0.0,0.0,True,2127.33,832.0
MX-0365,2024-02-01,2024-08-01,Pharmacy,Amman,Pro,Online,43.09,73.97,0.0,0.0,0.0,True,3948.61,293.0
MX-0381,2024-02-01,2024-03-01,F&B,Amman,Basic,Sales Agent,89.35,39.74,0.0,0.0,0.0,True,9228.65,1042.0
MX-0419,2024-02-01,2024-09-01,Retail,Aqaba,Basic,Bank Partner,50JOD,30.85,0.0,0.0,0.0,True,9285.64,636.0
MX-0451,2024-02-01,2024-10-01,Hospitality,Irbid,Basic,Bank Partner,21.76,79.54,0.0,40.6,0.0,True,1291.06,181.0
MX-0387,2024-02-01,2024-09-01,F&B,Irbid,Pro,Bank Partner,24.28,113.97,0.0,20.83,0.0,True,6370.24,856.0
MX-0103,2024-02-01,2025-01-01,F&B,Amman,Pro,Bank Partner,18.95,131.17,0.0,0.0,0.0,True,3335.03,1069.0
MX-0020,2024-02-01,2024-06-01,F&B,Amman,Basic,Online,46.55,29.57,0.0,0.0,0.0,True,11411.55,1109.0
MX-0498,2024-02-01,2024-12-01,F&B,Amman,Basic,Bank Partner,36.64,195.8,0.0,0.0,0.0,True,11325.14,833.0
MX-0101,2024-02-01,2024-03-01,F&B,Amman,Basic,Bank Partner,37.88,15.53,0.0,0.0,0.0,True,2781.45,1038.0
MX-0340,2024-02-01,2024/05/01,F&B,amman,Basic,Bank Partner,25.47,22.88,0.0,0.0,0.0,True,10886.99,954.0
MX-0084,2024-02-01,2024-02-01,F&B,Amman,Pro,Sales Agent,94.55,68.02,68.02,0.0,0.0,True,11649.42,817.0
MX-0478,2024-02-01,2024-09-01,Retail,Amman,Pro,Bank Partner,34.76,81.33,0.0,0.0,0.0,True,5715.32,524.0
MX-0306,2024-02-01,2024-04-01,Pharmacy,Aqaba,Pro,Sales Agent,-20,116.34,0.0,0.0,0.0,True,2333.85,316.0
MX-0032,2024-02-01,2024-08-01,F&B,Petra,Pro,Sales Agent,73.92,88.69,0.0,0.0,0.0,True,4641.42,856.0
MX-0011,2024-02-01,2024-07-01,F&B,Irbid,Basic,Online,21.34,62.34,0.0,31.78,0.0,True,4764.81,975.0
MX-0462,2024-02-01,2024-10-01,Retail,Irbid,Pro,Bank Partner,37.01,217.85,0.0,0.0,0.0,True,8105.41,656.0
MX-0303,2024-02-01,2024-02-01,Retail,Zarqa,Basic,Bank Partner,27.82,23.08,23.08,0.0,0.0,True,7848.45,700.0
MX-0049,2024-02-01,2024-02-01,Retail,Zarqa,Pro,Bank Partner,28.59,62.38,62.38,0.0,0.0,True,6840.54,880.0
MX-0431,2024-02-01,2025-01-01,F&B,Zaqra,Basic,Sales Agent,76.18,0.0,0.0,0.0,0.0,True,9397.28,1064.0
MX-0271,2024-02-01,2024-07-01,Hospitality,Amman,Pro,Sales Agent,-20,119.44,0.0,0.0,0.0,True,1859.96,322.0
MX-0380,2024-02-01,2024-08-01,F&B,Amman,Pro,Sales Agent,87.9,101.52,0.0,0.0,0.0,True,12111.51,
MX-0470,2024-02-01,2025-01-01,Pharmacy,Zarqa,Pro,Bank Partner,28.58,111.9,0.0,0.0,0.0,True,1819.44,156.0
MX-0049,2024-02-01,2024-03-01,Retail,Zarqa,Pro,Bank Partner,28.59,62.38,0.0,0.0,0.0,True,3775.99,632.0
MX-0166,2024-02-01,2025-01-01,Hospitality,Amman,Pro,Online,59.16,80.06,0.0,0.0,0.0,True,1653.6,210.0
MX-0455,2024-02-01,2024-08-01,F&B,Amman,Basic,Online,43.22,0.0,0.0,0.0,38.36,False,0.0,0.0
MX-0230,2024-02-01,2024-02-01,Retail,Amman,Basic,Sales Agent,58.0,20.89,20.89,0.0,0.0,True,5012.79,565.0
MX-0069,2024-02-01,2024-07-01,F&B,Mafraq,Basic,Sales Agent,49.88,34.42,0.0,0.0,0.0,True,7628.41,855.0
MX-0254,2024-02-01,2024-12-01,F&B,Amman,Basic,Bank Partner,35.73,93.59,0.0,0.0,0.0,True,8855.1,916.0
MX-0158,2024-02-01,2024-09-01,Hospitality,Amman,Pro,Bank Partner,23.7,62.49,0.0,0.0,0.0,True,735.05,268.0
MX-0219,2024-02-01,2024-09-01,Retail,Amman,Pro,Online,54.91,73.55,0.0,0.0,0.0,True,2214.34,823.0
MX-0102,2024-02-01,2025-01-01,Retail, Amman ,Enterprise,Bank Partner,28.33,633.76,0.0,0.0,0.0,True,3521.85,746.0
MX-0441,2024-02-01,2024-03-01,F&B,Amman,Enterprise,Bank Partner,28.84,256.01,0.0,0.0,0.0,True,7272.64,805.0
MX-0492,2024-02-01,2024-07-01,Retail,Irbid,Basic,Bank Partner,20.08,36.49,0.0,0.0,0.0,True,4052.96,654.0
MX-0281,2024-02-01,2024-11-01,Hospitality,Irbid,Pro,Bank Partner,21.36,55.76,0.0,0.0,0.0,True,1465.45,126.0
MX-0186,2024-02-01,2024-02-01,Retail,Zarqa,Enterprise,Online,57.53,241.51,241.51,0.0,0.0,True,1330.35,531.0
MX-0005,2024-02-01,2024-11-01,F&B,Irbid,Pro,Bank Partner,21.8,118.85,0.0,0.0,0.0,True,6140.43,902.0
MX-0444,2024-02-01,2024-04-01,F&B,Madaba,Basic,Sales Agent,90.02,30.2,0.0,0.0,0.0,True,9660.64,1142.0
MX-0329,2024-02-01,2024-03-01,Retail,Aqaba,Pro,Sales Agent,78.18,64.32,0.0,0.0,0.0,True,7849.06,710.0
MX-0470,2024-02-01,2024-03-01,Pharmacy,Zaqra,Pro,Bank Partner,28.58,98.41,0.0,0.0,0.0,True,4711.87,365.0
MX-0259,2024-02-01,2024-06-01,Retail,Ajloun,Basic,Bank Partner,22.92,20.39,0.0,0.0,0.0,True,4566.97,785.0
MX-0433,2024-02-01,2024-07-01,Retail,Ma'an,Basic,Sales Agent,99.04,39.24,0.0,0.0,0.0,True,4605.17,664.0
MX-0114,2024-02-01,2024-05-01,Hospitality,Amman,Basic,Bank Partner,37.35,64.04,0.0,0.0,0.0,True,2435.35,178.0
